UF;MUNICIPIO;code_muni;code_muni2;CAPITALUF;DISTANCIABRASILIA;DISTANCIACAPITAL;MUNICIPIOX;MUNICIPIOY;CAPITALX;CAPITALY
MG;Santo Antônio do Itambé;316020;3160207;Belo Horizonte;574.87;164.97;-18.466;-43.307;-19.817;-43.956
MG;Santo Antônio do Jacinto;316030;3160306;Belo Horizonte;832.33;541.00;-16.534;-40.176;-19.817;-43.956
MG;Santo Antônio do Monte;316040;3160405;Belo Horizonte;554.15;143.03;-20.087;-45.294;-19.817;-43.956
MG;Santo Antônio do Retiro;316045;3160454;Belo Horizonte;570.47;517.55;-15.339;-42.624;-19.817;-43.956
MG;Santo Antônio do Rio Abaixo;316050;3160504;Belo Horizonte;626.72;98.50;-19.228;-43.254;-19.817;-43.956
MG;Santo Hipólito;316060;3160603;Belo Horizonte;483.34;171.33;-18.297;-44.223;-19.817;-43.956
MG;Santos Dumont;316070;3160702;Belo Horizonte;781.65;187.12;-21.457;-43.553;-19.817;-43.956
MG;São Bento Abade;316080;3160801;Belo Horizonte;711.69;228.23;-21.582;-45.076;-19.817;-43.956
MG;São Brás do Suaçuí;316090;3160900;Belo Horizonte;683.32;89.85;-20.625;-43.949;-19.817;-43.956
MG;São Domingos das Dores;316095;3160959;Belo Horizonte;752.81;206.19;-19.527;-42.011;-19.817;-43.956
MG;São Domingos do Prata;316100;3161007;Belo Horizonte;694.31;103.48;-19.865;-42.968;-19.817;-43.956
MG;São Félix de Minas;316105;3161056;Belo Horizonte;752.42;293.00;-18.591;-41.486;-19.817;-43.956
MG;São Francisco;316110;3161106;Belo Horizonte;328.47;440.70;-15.949;-44.864;-19.817;-43.956
MG;São Francisco de Paula;316120;3161205;Belo Horizonte;630.20;146.22;-20.710;-44.985;-19.817;-43.956
MG;São Francisco de Sales;316130;3161304;Belo Horizonte;494.17;608.52;-19.863;-49.774;-19.817;-43.956
MG;São Francisco do Glória;316140;3161403;Belo Horizonte;816.86;206.56;-20.789;-42.268;-19.817;-43.956
MG;São Geraldo;316150;3161502;Belo Horizonte;784.87;169.71;-20.923;-42.834;-19.817;-43.956
MG;São Geraldo da Piedade;316160;3161601;Belo Horizonte;688.54;206.23;-18.836;-42.288;-19.817;-43.956
MG;São Geraldo do Baixio;316165;3161650;Belo Horizonte;778.75;290.80;-18.900;-41.360;-19.817;-43.956
MG;São Gonçalo do Abaeté;316170;3161700;Belo Horizonte;361.37;256.81;-18.338;-45.833;-19.817;-43.956
MG;São Gonçalo do Pará;316180;3161809;Belo Horizonte;569.18;96.20;-19.983;-44.859;-19.817;-43.956
MG;São Gonçalo do Rio Abaixo;316190;3161908;Belo Horizonte;660.42;62.14;-19.826;-43.362;-19.817;-43.956
MG;São Gonçalo do Sapucaí;316200;3162005;Belo Horizonte;722.63;286.77;-21.892;-45.595;-19.817;-43.956
MG;São Gotardo;316210;3162104;Belo Horizonte;440.35;226.40;-19.311;-46.049;-19.817;-43.956
MG;São João Batista do Glória;316220;3162203;Belo Horizonte;561.04;281.39;-20.641;-46.506;-19.817;-43.956
MG;São João da Lagoa;316225;3162252;Belo Horizonte;400.03;332.22;-16.853;-44.352;-19.817;-43.956
MG;São João da Mata;316230;3162302;Belo Horizonte;715.49;311.80;-21.930;-45.929;-19.817;-43.956
MG;São João da Ponte;316240;3162401;Belo Horizonte;419.84;432.36;-15.929;-44.008;-19.817;-43.956
MG;São João das Missões;316245;3162450;Belo Horizonte;423.56;548.71;-14.884;-44.091;-19.817;-43.956
MG;São João Del Rei;316250;3162500;Belo Horizonte;710.08;150.09;-21.136;-44.262;-19.817;-43.956
MG;São João do Manhuaçu;316255;3162559;Belo Horizonte;797.53;199.10;-20.394;-42.151;-19.817;-43.956
MG;São João do Manteninha;316257;3162575;Belo Horizonte;789.68;317.77;-18.721;-41.160;-19.817;-43.956
MG;São João do Oriente;316260;3162609;Belo Horizonte;728.60;195.72;-19.339;-42.158;-19.817;-43.956
MG;São João do Pacuí;316265;3162658;Belo Horizonte;374.33;368.94;-16.542;-44.516;-19.817;-43.956
MG;São João do Paraíso;316270;3162708;Belo Horizonte;635.85;541.36;-15.314;-42.014;-19.817;-43.956
MG;São João Evangelista;316280;3162807;Belo Horizonte;629.28;188.70;-18.548;-42.763;-19.817;-43.956
MG;São João Nepomuceno;316290;3162906;Belo Horizonte;823.68;215.34;-21.540;-43.011;-19.817;-43.956
MG;São Joaquim de Bicas;316292;3162922;Belo Horizonte;612.26;42.08;-20.049;-44.274;-19.817;-43.956
MG;São José da Barra;316294;3162948;Belo Horizonte;575.06;265.29;-20.718;-46.311;-19.817;-43.956
MG;São José da Lapa;316295;3162955;Belo Horizonte;605.99;12.90;-19.701;-43.955;-19.817;-43.956
MG;São José da Safira;316300;3163003;Belo Horizonte;677.04;252.71;-18.324;-42.143;-19.817;-43.956
MG;São José da Varginha;316310;3163102;Belo Horizonte;564.36;64.01;-19.710;-44.557;-19.817;-43.956
MG;São José do Alegre;316320;3163201;Belo Horizonte;770.74;323.34;-22.329;-45.526;-19.817;-43.956
MG;São José do Divino;316330;3163300;Belo Horizonte;756.98;307.96;-18.479;-41.389;-19.817;-43.956
MG;São José do Goiabal;316340;3163409;Belo Horizonte;720.05;131.41;-19.929;-42.705;-19.817;-43.956
MG;São José do Jacuri;316350;3163508;Belo Horizonte;624.21;218.33;-18.275;-42.670;-19.817;-43.956
MG;São José do Mantimento;316360;3163607;Belo Horizonte;805.45;232.10;-20.005;-41.745;-19.817;-43.956
MG;São Lourenço;316370;3163706;Belo Horizonte;766.63;279.90;-22.116;-45.054;-19.817;-43.956
MG;São Miguel do Anta;316380;3163805;Belo Horizonte;776.35;162.61;-20.707;-42.719;-19.817;-43.956
MG;São Pedro da União;316390;3163904;Belo Horizonte;610.51;312.95;-21.127;-46.615;-19.817;-43.956
MG;São Pedro dos Ferros;316400;3164001;Belo Horizonte;751.65;154.70;-20.170;-42.524;-19.817;-43.956
MG;São Pedro do Suaçuí;316410;3164100;Belo Horizonte;634.99;215.04;-18.366;-42.603;-19.817;-43.956
MG;São Romão;316420;3164209;Belo Horizonte;312.62;401.04;-16.369;-45.069;-19.817;-43.956
MG;São Roque de Minas;316430;3164308;Belo Horizonte;523.29;256.22;-20.245;-46.366;-19.817;-43.956
MG;São Sebastião da Bela Vista;316440;3164407;Belo Horizonte;745.26;320.40;-22.159;-45.754;-19.817;-43.956
MG;São Sebastião da Vargem Alegre;316443;3164431;Belo Horizonte;811.08;195.93;-21.072;-42.636;-19.817;-43.956
MG;São Sebastião do Anta;316447;3164472;Belo Horizonte;753.46;209.52;-19.498;-41.984;-19.817;-43.956
MG;São Sebastião do Maranhão;316450;3164506;Belo Horizonte;624.92;241.55;-18.084;-42.571;-19.817;-43.956
MG;São Sebastião do Oeste;316460;3164605;Belo Horizonte;587.81;120.88;-20.276;-45.005;-19.817;-43.956
MG;São Sebastião do Paraíso;316470;3164704;Belo Horizonte;579.73;339.19;-20.917;-46.991;-19.817;-43.956
MG;São Sebastião do Rio Preto;316480;3164803;Belo Horizonte;637.71;100.61;-19.292;-43.174;-19.817;-43.956
MG;São Sebastião do Rio Verde;316490;3164902;Belo Horizonte;780.25;287.20;-22.218;-44.976;-19.817;-43.956
MG;São Tiago;316500;3165008;Belo Horizonte;675.29;134.82;-20.913;-44.509;-19.817;-43.956
MG;São Tomás de Aquino;316510;3165107;Belo Horizonte;563.31;344.85;-20.784;-47.098;-19.817;-43.956
MG;São Thomé das Letras;316520;3165206;Belo Horizonte;729.79;237.31;-21.722;-44.985;-19.817;-43.956
MG;São Vicente de Minas;316530;3165305;Belo Horizonte;754.85;216.84;-21.713;-44.444;-19.817;-43.956
MG;Sapucaí-Mirim;316540;3165404;Belo Horizonte;808.04;374.82;-22.748;-45.743;-19.817;-43.956
MG;Sardoá;316550;3165503;Belo Horizonte;678.65;202.66;-18.784;-42.365;-19.817;-43.956
MG;Sarzedo;316553;3165537;Belo Horizonte;619.79;31.27;-20.035;-44.145;-19.817;-43.956
MG;Setubinha;316555;3165552;Belo Horizonte;647.08;310.78;-17.600;-42.159;-19.817;-43.956
MG;Sem-Peixe;316556;3165560;Belo Horizonte;722.19;121.17;-20.109;-42.839;-19.817;-43.956
MG;Senador Amaral;316557;3165578;Belo Horizonte;778.94;384.54;-22.587;-46.177;-19.817;-43.956
MG;Senador Cortes;316560;3165602;Belo Horizonte;850.38;244.31;-21.801;-42.946;-19.817;-43.956
MG;Senador Firmino;316570;3165701;Belo Horizonte;765.24;151.14;-20.912;-43.097;-19.817;-43.956
MG;Senador José Bento;316580;3165800;Belo Horizonte;733.33;348.36;-22.164;-46.179;-19.817;-43.956
MG;Senador Modestino Gonçalves;316590;3165909;Belo Horizonte;555.60;221.70;-17.947;-43.225;-19.817;-43.956
MG;Senhora de Oliveira;316600;3166006;Belo Horizonte;738.29;126.00;-20.794;-43.344;-19.817;-43.956
MG;Senhora do Porto;316610;3166105;Belo Horizonte;619.86;137.65;-18.892;-43.084;-19.817;-43.956
MG;Senhora dos Remédios;316620;3166204;Belo Horizonte;742.08;140.15;-21.028;-43.583;-19.817;-43.956
MG;Sericita;316630;3166303;Belo Horizonte;776.93;170.33;-20.474;-42.482;-19.817;-43.956
MG;Seritinga;316640;3166402;Belo Horizonte;770.16;239.86;-21.909;-44.519;-19.817;-43.956
MG;Serra Azul de Minas;316650;3166501;Belo Horizonte;581.69;181.65;-18.362;-43.170;-19.817;-43.956
MG;Serra da Saudade;316660;3166600;Belo Horizonte;465.38;197.26;-19.438;-45.796;-19.817;-43.956
MG;Serra dos Aimorés;316670;3166709;Belo Horizonte;847.51;451.08;-17.783;-40.248;-19.817;-43.956
MG;Serra do Salitre;316680;3166808;Belo Horizonte;393.05;297.18;-19.111;-46.690;-19.817;-43.956
MG;Serrania;316690;3166907;Belo Horizonte;671.53;289.90;-21.548;-46.040;-19.817;-43.956
MG;Serranópolis de Minas;316695;3166956;Belo Horizonte;541.28;458.07;-15.829;-42.871;-19.817;-43.956
MG;Serranos;316700;3167004;Belo Horizonte;768.74;237.59;-21.890;-44.510;-19.817;-43.956
MG;Serro;316710;3167103;Belo Horizonte;576.47;147.76;-18.605;-43.379;-19.817;-43.956
MG;Sete Lagoas;316720;3167202;Belo Horizonte;565.91;49.52;-19.466;-44.247;-19.817;-43.956
MG;Silveirânia;316730;3167301;Belo Horizonte;777.67;168.00;-21.159;-43.215;-19.817;-43.956
MG;Silvianópolis;316740;3167400;Belo Horizonte;728.92;313.97;-22.029;-45.835;-19.817;-43.956
MG;Simão Pereira;316750;3167509;Belo Horizonte;841.79;247.93;-21.964;-43.312;-19.817;-43.956
MG;Simonésia;316760;3167608;Belo Horizonte;791.45;207.15;-20.124;-42.001;-19.817;-43.956
MG;Sobrália;316770;3167707;Belo Horizonte;727.94;205.19;-19.235;-42.098;-19.817;-43.956
MG;Soledade de Minas;316780;3167806;Belo Horizonte;761.31;273.85;-22.060;-45.045;-19.817;-43.956
MG;Tabuleiro;316790;3167905;Belo Horizonte;792.54;186.63;-21.359;-43.248;-19.817;-43.956
MG;Taiobeiras;316800;3168002;Belo Horizonte;609.55;481.64;-15.808;-42.233;-19.817;-43.956
MG;Taparuba;316805;3168051;Belo Horizonte;801.56;244.91;-19.759;-41.616;-19.817;-43.956
MG;Tapira;316810;3168101;Belo Horizonte;475.23;300.04;-19.922;-46.823;-19.817;-43.956
MG;Tapiraí;316820;3168200;Belo Horizonte;499.51;216.01;-19.888;-46.020;-19.817;-43.956
MG;Taquaraçu de Minas;316830;3168309;Belo Horizonte;623.66;32.55;-19.670;-43.687;-19.817;-43.956
MG;Tarumirim;316840;3168408;Belo Horizonte;738.76;212.74;-19.281;-42.007;-19.817;-43.956
MG;Teixeiras;316850;3168507;Belo Horizonte;761.72;147.47;-20.651;-42.857;-19.817;-43.956
MG;Teófilo Otoni;316860;3168606;Belo Horizonte;721.77;337.60;-17.858;-41.505;-19.817;-43.956
MG;Timóteo;316870;3168705;Belo Horizonte;701.61;139.79;-19.583;-42.644;-19.817;-43.956
MG;Tiradentes;316880;3168804;Belo Horizonte;712.56;145.62;-21.110;-44.178;-19.817;-43.956
MG;Tiros;316890;3168903;Belo Horizonte;414.76;229.17;-19.004;-45.964;-19.817;-43.956
MG;Tocantins;316900;3169000;Belo Horizonte;792.43;179.85;-21.175;-43.018;-19.817;-43.956
MG;Tocos do Moji;316905;3169059;Belo Horizonte;757.77;360.46;-22.371;-46.096;-19.817;-43.956
MG;Toledo;316910;3169109;Belo Horizonte;791.31;410.49;-22.743;-46.372;-19.817;-43.956
MG;Tombos;316920;3169208;Belo Horizonte;844.44;235.03;-20.905;-42.023;-19.817;-43.956
MG;Três Corações;316930;3169307;Belo Horizonte;715.72;248.77;-21.697;-45.253;-19.817;-43.956
MG;Três Marias;316935;3169356;Belo Horizonte;393.01;224.42;-18.206;-45.242;-19.817;-43.956
MG;Três Pontas;316940;3169406;Belo Horizonte;671.40;236.58;-21.367;-45.513;-19.817;-43.956
MG;Tumiritinga;316950;3169505;Belo Horizonte;755.76;259.67;-18.979;-41.645;-19.817;-43.956
MG;Tupaciguara;316960;3169604;Belo Horizonte;323.44;516.89;-18.593;-48.705;-19.817;-43.956
MG;Turmalina;316970;3169703;Belo Horizonte;579.02;309.69;-17.286;-42.730;-19.817;-43.956
MG;Turvolândia;316980;3169802;Belo Horizonte;714.34;297.68;-21.876;-45.787;-19.817;-43.956
MG;Ubá;316990;3169901;Belo Horizonte;793.09;179.24;-21.120;-42.943;-19.817;-43.956
MG;Ubaí;317000;3170008;Belo Horizonte;341.50;402.24;-16.285;-44.778;-19.817;-43.956
MG;Ubaporanga;317005;3170057;Belo Horizonte;751.08;194.69;-19.635;-42.106;-19.817;-43.956
MG;Uberaba;317010;3170107;Belo Horizonte;441.22;416.08;-19.748;-47.932;-19.817;-43.956
MG;Uberlândia;317020;3170206;Belo Horizonte;350.98;464.13;-18.919;-48.277;-19.817;-43.956
MG;Umburatiba;317030;3170305;Belo Horizonte;801.22;456.36;-17.256;-40.573;-19.817;-43.956
MG;Unaí;317040;3170404;Belo Horizonte;126.89;495.10;-16.358;-46.906;-19.817;-43.956
MG;União de Minas;317043;3170438;Belo Horizonte;488.71;668.73;-19.530;-50.336;-19.817;-43.956
MG;Uruana de Minas;317047;3170479;Belo Horizonte;181.97;482.93;-16.064;-46.254;-19.817;-43.956
MG;Urucânia;317050;3170503;Belo Horizonte;747.83;140.28;-20.351;-42.739;-19.817;-43.956
MG;Urucuia;317052;3170529;Belo Horizonte;237.19;451.08;-16.133;-45.742;-19.817;-43.956
MG;Vargem Alegre;317057;3170578;Belo Horizonte;732.76;175.11;-19.608;-42.298;-19.817;-43.956
MG;Vargem Bonita;317060;3170602;Belo Horizonte;531.94;258.01;-20.327;-46.366;-19.817;-43.956
MG;Vargem Grande do Rio Pardo;317065;3170651;Belo Horizonte;603.57;520.95;-15.403;-42.308;-19.817;-43.956
MG;Varginha;317070;3170701;Belo Horizonte;693.59;246.35;-21.551;-45.430;-19.817;-43.956
MG;Varjão de Minas;317075;3170750;Belo Horizonte;352.34;270.52;-18.378;-46.032;-19.817;-43.956
MG;Várzea da Palma;317080;3170800;Belo Horizonte;396.17;259.89;-17.598;-44.731;-19.817;-43.956
MG;Varzelândia;317090;3170909;Belo Horizonte;417.70;457.74;-15.701;-44.028;-19.817;-43.956
MG;Vazante;317100;3171006;Belo Horizonte;268.42;371.26;-17.987;-46.908;-19.817;-43.956
MG;Verdelândia;317103;3171030;Belo Horizonte;463.70;471.62;-15.589;-43.603;-19.817;-43.956
MG;Veredinha;317107;3171071;Belo Horizonte;582.01;298.02;-17.399;-42.736;-19.817;-43.956
MG;Veríssimo;317110;3171105;Belo Horizonte;433.62;455.79;-19.663;-48.308;-19.817;-43.956
MG;Vermelho Novo;317115;3171154;Belo Horizonte;763.38;178.23;-20.036;-42.267;-19.817;-43.956
MG;Vespasiano;317120;3171204;Belo Horizonte;607.64;14.32;-19.692;-43.923;-19.817;-43.956
MG;Viçosa;317130;3171303;Belo Horizonte;767.96;152.98;-20.754;-42.882;-19.817;-43.956
MG;Vieiras;317140;3171402;Belo Horizonte;824.46;213.22;-20.866;-42.244;-19.817;-43.956
MG;Mathias Lobato;317150;3171501;Belo Horizonte;711.95;254.56;-18.592;-41.908;-19.817;-43.956
MG;Virgem da Lapa;317160;3171600;Belo Horizonte;607.05;375.81;-16.804;-42.343;-19.817;-43.956
MG;Virgínia;317170;3171709;Belo Horizonte;787.26;303.58;-22.333;-45.092;-19.817;-43.956
MG;Virginópolis;317180;3171808;Belo Horizonte;649.77;171.68;-18.823;-42.704;-19.817;-43.956
MG;Virgolândia;317190;3171907;Belo Horizonte;668.42;228.55;-18.476;-42.307;-19.817;-43.956
MG;Visconde do Rio Branco;317200;3172004;Belo Horizonte;791.35;176.35;-21.010;-42.841;-19.817;-43.956
MG;Volta Grande;317210;3172103;Belo Horizonte;874.92;262.49;-21.771;-42.539;-19.817;-43.956
MG;Wenceslau Braz;317220;3172202;Belo Horizonte;797.87;335.49;-22.534;-45.363;-19.817;-43.956
ES;Afonso Cláudio;320010;3200102;Vitória;863.76;86.43;-20.074;-41.124;-20.319;-40.338
ES;Águia Branca;320013;3200136;Vitória;841.86;154.41;-18.983;-40.740;-20.319;-40.338
ES;Água Doce do Norte;320016;3200169;Vitória;799.90;208.19;-18.547;-40.979;-20.319;-40.338
ES;Alegre;320020;3200201;Vitória;873.46;133.91;-20.764;-41.533;-20.319;-40.338
ES;Alfredo Chaves;320030;3200300;Vitória;930.64;55.47;-20.635;-40.750;-20.319;-40.338
ES;Alto Rio Novo;320035;3200359;Vitória;818.77;157.41;-19.056;-41.017;-20.319;-40.338
ES;Anchieta;320040;3200409;Vitória;950.35;62.79;-20.805;-40.645;-20.319;-40.338
ES;Apiacá;320050;3200508;Vitória;898.23;158.05;-21.154;-41.568;-20.319;-40.338
ES;Aracruz;320060;3200607;Vitória;926.57;55.90;-19.820;-40.273;-20.319;-40.338
ES;Atilio Vivacqua;320070;3200706;Vitória;911.16;111.30;-20.914;-41.198;-20.319;-40.338
ES;Baixo Guandu;320080;3200805;Vitória;842.18;113.74;-19.519;-41.016;-20.319;-40.338
ES;Barra de São Francisco;320090;3200904;Vitória;817.22;183.31;-18.755;-40.891;-20.319;-40.338
ES;Boa Esperança;320100;3201001;Vitória;867.05;197.86;-18.540;-40.296;-20.319;-40.338
ES;Bom Jesus do Norte;320110;3201100;Vitória;887.16;164.51;-21.114;-41.672;-20.319;-40.338
ES;Brejetuba;320115;3201159;Vitória;853.59;101.17;-20.146;-41.290;-20.319;-40.338
ES;Cachoeiro de Itapemirim;320120;3201209;Vitória;913.81;99.91;-20.849;-41.113;-20.319;-40.338
ES;Cariacica;320130;3201308;Vitória;937.38;10.51;-20.264;-40.420;-20.319;-40.338
ES;Castelo;320140;3201407;Vitória;891.61;93.76;-20.604;-41.185;-20.319;-40.338
ES;Colatina;320150;3201506;Vitória;878.89;91.98;-19.539;-40.631;-20.319;-40.338
ES;Conceição da Barra;320160;3201605;Vitória;925.17;202.16;-18.593;-39.732;-20.319;-40.338
ES;Conceição do Castelo;320170;3201704;Vitória;871.42;94.62;-20.368;-41.244;-20.319;-40.338
ES;Divino de São Lourenço;320180;3201803;Vitória;851.05;144.36;-20.620;-41.686;-20.319;-40.338
ES;Domingos Martins;320190;3201902;Vitória;921.94;33.82;-20.363;-40.659;-20.319;-40.338
ES;Dores do Rio Preto;320200;3202009;Vitória;842.96;162.26;-20.689;-41.845;-20.319;-40.338
ES;Ecoporanga;320210;3202108;Vitória;807.67;222.48;-18.373;-40.831;-20.319;-40.338
ES;Fundão;320220;3202207;Vitória;920.20;43.52;-19.933;-40.407;-20.319;-40.338
ES;Governador Lindenberg;320225;3202256;Vitória;880.90;119.34;-19.252;-40.461;-20.319;-40.338
ES;Guaçuí;320230;3202306;Vitória;862.45;148.58;-20.776;-41.679;-20.319;-40.338
ES;Guarapari;320240;3202405;Vitória;952.71;41.78;-20.658;-40.511;-20.319;-40.338
ES;Ibatiba;320245;3202454;Vitória;840.06;122.71;-20.234;-41.511;-20.319;-40.338
ES;Ibiraçu;320250;3202504;Vitória;918.23;54.25;-19.832;-40.370;-20.319;-40.338
ES;Ibitirama;320255;3202553;Vitória;847.21;140.67;-20.541;-41.667;-20.319;-40.338
ES;Iconha;320260;3202603;Vitória;935.47;72.13;-20.793;-40.811;-20.319;-40.338
ES;Irupi;320265;3202652;Vitória;836.26;135.89;-20.345;-41.641;-20.319;-40.338
ES;Itaguaçu;320270;3202702;Vitória;872.13;78.94;-19.802;-40.856;-20.319;-40.338
ES;Itapemirim;320280;3202801;Vitória;947.80;92.65;-21.011;-40.834;-20.319;-40.338
ES;Itarana;320290;3202900;Vitória;874.41;74.79;-19.874;-40.875;-20.319;-40.338
ES;Iúna;320300;3203007;Vitória;845.17;124.95;-20.346;-41.536;-20.319;-40.338
ES;Jaguaré;320305;3203056;Vitória;903.01;159.50;-18.906;-40.076;-20.319;-40.338
ES;Jerônimo Monteiro;320310;3203106;Vitória;886.47;121.83;-20.789;-41.395;-20.319;-40.338
ES;João Neiva;320313;3203130;Vitória;912.90;62.58;-19.758;-40.386;-20.319;-40.338
ES;Laranja da Terra;320316;3203163;Vitória;859.46;88.42;-19.899;-41.057;-20.319;-40.338
ES;Linhares;320320;3203205;Vitória;924.45;106.87;-19.391;-40.072;-20.319;-40.338
ES;Mantenópolis;320330;3203304;Vitória;799.64;181.59;-18.863;-41.123;-20.319;-40.338
ES;Marataízes;320332;3203320;Vitória;950.76;95.06;-21.043;-40.824;-20.319;-40.338
ES;Marechal Floriano;320334;3203346;Vitória;922.83;37.45;-20.413;-40.683;-20.319;-40.338
ES;Marilândia;320335;3203353;Vitória;880.93;102.98;-19.413;-40.542;-20.319;-40.338
ES;Mimoso do Sul;320340;3203403;Vitória;907.88;135.27;-21.064;-41.366;-20.319;-40.338
ES;Montanha;320350;3203502;Vitória;845.98;243.75;-18.127;-40.363;-20.319;-40.338
ES;Mucurici;320360;3203601;Vitória;829.41;248.22;-18.093;-40.516;-20.319;-40.338
ES;Muniz Freire;320370;3203700;Vitória;863.25;113.20;-20.464;-41.413;-20.319;-40.338
ES;Muqui;320380;3203809;Vitória;901.68;126.32;-20.952;-41.346;-20.319;-40.338
ES;Nova Venécia;320390;3203908;Vitória;863.27;178.92;-18.711;-40.401;-20.319;-40.338
ES;Pancas;320400;3204005;Vitória;842.62;132.96;-19.225;-40.851;-20.319;-40.338
ES;Pedro Canário;320405;3204054;Vitória;864.48;255.28;-18.030;-40.151;-20.319;-40.338
ES;Pinheiros;320410;3204104;Vitória;870.49;212.44;-18.412;-40.215;-20.319;-40.338
ES;Piúma;320420;3204203;Vitória;945.12;70.35;-20.835;-40.729;-20.319;-40.338
ES;Ponto Belo;320425;3204252;Vitória;827.90;245.00;-18.124;-40.541;-20.319;-40.338
ES;Presidente Kennedy;320430;3204302;Vitória;936.16;113.84;-21.099;-41.047;-20.319;-40.338
ES;Rio Bananal;320435;3204351;Vitória;893.72;117.20;-19.265;-40.333;-20.319;-40.338
ES;Rio Novo do Sul;320440;3204401;Vitória;929.50;86.80;-20.863;-40.936;-20.319;-40.338
ES;Santa Leopoldina;320450;3204500;Vitória;918.27;31.45;-20.101;-40.530;-20.319;-40.338
ES;Santa Maria de Jetibá;320455;3204559;Vitória;895.45;52.62;-20.041;-40.746;-20.319;-40.338
ES;Santa Teresa;320460;3204609;Vitória;902.77;50.62;-19.936;-40.600;-20.319;-40.338
ES;São Domingos do Norte;320465;3204658;Vitória;860.33;134.04;-19.144;-40.624;-20.319;-40.338
ES;São Gabriel da Palha;320470;3204708;Vitória;863.02;146.25;-19.017;-40.536;-20.319;-40.338
ES;São José do Calçado;320480;3204807;Vitória;882.14;157.82;-21.025;-41.654;-20.319;-40.338
ES;São Mateus;320490;3204906;Vitória;917.00;185.18;-18.716;-39.859;-20.319;-40.338
ES;São Roque do Canaã;320495;3204955;Vitória;886.90;72.59;-19.739;-40.657;-20.319;-40.338
ES;Serra;320500;3205002;Vitória;939.89;21.36;-20.129;-40.308;-20.319;-40.338
ES;Sooretama;320501;3205010;Vitória;913.20;127.26;-19.197;-40.098;-20.319;-40.338
ES;Vargem Alta;320503;3205036;Vitória;911.00;79.92;-20.671;-41.007;-20.319;-40.338
ES;Venda Nova do Imigrante;320506;3205069;Vitória;879.03;83.13;-20.340;-41.135;-20.319;-40.338
ES;Viana;320510;3205101;Vitória;937.92;18.27;-20.390;-40.496;-20.319;-40.338
ES;Vila Pavão;320515;3205150;Vitória;838.79;191.63;-18.615;-40.611;-20.319;-40.338
ES;Vila Valério;320517;3205176;Vitória;876.39;146.99;-18.998;-40.389;-20.319;-40.338
ES;Vila Velha;320520;3205200;Vitória;952.61;4.95;-20.330;-40.292;-20.319;-40.338
ES;Vitória;320530;3205309;Vitória;947.86;0.00;-20.319;-40.338;-20.319;-40.338
RJ;Angra dos Reis;330010;3300100;Rio de Janeiro;888.28;114.24;-23.007;-44.318;-22.903;-43.208
RJ;Aperibé;330015;3300159;Rio de Janeiro;893.32;182.35;-21.621;-42.103;-22.903;-43.208
RJ;Araruama;330020;3300209;Rio de Janeiro;982.39;88.67;-22.873;-42.343;-22.903;-43.208
RJ;Areal;330022;3300225;Rio de Janeiro;878.28;75.45;-22.231;-43.106;-22.903;-43.208
RJ;Armação dos Búzios;330023;3300233;Rio de Janeiro;1001.24;137.00;-22.747;-41.882;-22.903;-43.208
RJ;Arraial do Cabo;330025;3300258;Rio de Janeiro;1010.47;121.04;-22.966;-42.028;-22.903;-43.208
RJ;Barra do Piraí;330030;3300308;Rio de Janeiro;859.64;79.61;-22.470;-43.826;-22.903;-43.208
RJ;Barra Mansa;330040;3300407;Rio de Janeiro;849.31;106.53;-22.544;-44.171;-22.903;-43.208
RJ;Belford Roxo;330045;3300456;Rio de Janeiro;910.43;24.94;-22.764;-43.399;-22.903;-43.208
RJ;Bom Jardim;330050;3300506;Rio de Janeiro;915.08;116.36;-22.152;-42.419;-22.903;-43.208
RJ;Bom Jesus do Itabapoana;330060;3300605;Rio de Janeiro;887.99;251.99;-21.134;-41.680;-22.903;-43.208
RJ;Cabo Frio;330070;3300704;Rio de Janeiro;1003.53;121.83;-22.879;-42.019;-22.903;-43.208
RJ;Cachoeiras de Macacu;330080;3300803;Rio de Janeiro;926.87;75.07;-22.463;-42.653;-22.903;-43.208
RJ;Cambuci;330090;3300902;Rio de Janeiro;903.73;199.06;-21.575;-41.911;-22.903;-43.208
RJ;Carapebus;330093;3300936;Rio de Janeiro;970.25;177.70;-22.187;-41.661;-22.903;-43.208
RJ;Comendador Levy Gasparian;330095;3300951;Rio de Janeiro;854.13;97.18;-22.029;-43.205;-22.903;-43.208
RJ;Campos dos Goytacazes;330100;3301009;Rio de Janeiro;961.43;232.11;-21.754;-41.324;-22.903;-43.208
RJ;Cantagalo;330110;3301108;Rio de Janeiro;904.10;134.03;-21.981;-42.368;-22.903;-43.208
RJ;Cardoso Moreira;330115;3301157;Rio de Janeiro;919.19;227.20;-21.488;-41.616;-22.903;-43.208
RJ;Carmo;330120;3301207;Rio de Janeiro;883.93;124.10;-21.934;-42.609;-22.903;-43.208
RJ;Casimiro de Abreu;330130;3301306;Rio de Janeiro;957.32;113.18;-22.481;-42.204;-22.903;-43.208
RJ;Conceição de Macabu;330140;3301405;Rio de Janeiro;947.34;165.00;-22.085;-41.868;-22.903;-43.208
RJ;Cordeiro;330150;3301504;Rio de Janeiro;908.60;130.46;-22.029;-42.361;-22.903;-43.208
RJ;Duas Barras;330160;3301603;Rio de Janeiro;899.66;118.08;-22.051;-42.522;-22.903;-43.208
